startTime,endTime,startLat,startLng,endLat,endLng,durationMin
2024-01-01 00:40:38,2024-01-01 01:08:15,42.35766247889882,-71.1084133386612,42.39301840035393,-71.08071684837341,27.616666666666667
2024-01-01 00:40:57,2024-01-01 01:12:56,42.371848,-71.060292,42.36178043960605,-71.10809952020645,31.983333333333338
2024-01-01 00:41:47,2024-01-01 01:05:21,42.352409,-71.062679,42.36599432867437,-71.09522221614498,23.566666666666666
2024-01-01 00:41:53,2024-01-01 00:46:15,42.3581,-71.093198,42.3636929,-71.0875672,4.366666666666666
2024-01-01 00:42:32,2024-01-01 01:10:49,42.371848,-71.060292,42.36178043960605,-71.10809952020645,28.283333333333335
2024-01-01 00:43:21,2024-01-01 00:45:14,42.3624278429124,-71.08495473861694,42.363003781560096,-71.08974037706501,1.8833333333333333
2024-01-01 00:43:36,2024-01-01 01:08:53,42.366277,-71.09169,42.341332,-71.076847,25.283333333333335
2024-01-01 00:44:38,2024-01-01 01:04:18,42.348803822833936,-71.08236908912659,42.371141,-71.076198,19.666666666666668
2024-01-01 00:45:09,2024-01-01 01:07:47,42.366277,-71.09169,42.341332,-71.076847,22.633333333333333
2024-01-01 00:45:23,2024-01-01 00:57:14,42.366277,-71.09169,42.37927324600841,-71.10341902831351,11.85
2024-01-01 00:45:25,2024-01-01 01:09:31,42.352409,-71.062679,42.35957320109044,-71.10129475593567,24.1
2024-01-01 00:46:14,2024-01-01 00:55:18,42.37426713524931,-71.10026478767395,42.36346469304347,-71.10057324171066,9.066666666666666
2024-01-01 00:48:22,2024-01-01 01:17:02,42.36044135623124,-71.05043940246105,42.35560121327927,-71.10394477844238,28.666666666666668
2024-01-01 00:48:29,2024-01-01 01:22:21,42.39648358247693,-71.06546759905541,42.392766,-71.129042,33.86666666666667
2024-01-01 00:51:00,2024-01-01 00:58:54,42.373379,-71.111075,42.363539,-71.111698,7.900000000000001
2024-01-01 00:51:12,2024-01-01 00:57:34,42.36507,-71.1031,42.36426344063853,-71.1182756971175,6.366666666666666
2024-01-01 00:51:25,2024-01-01 00:58:38,42.3581,-71.093198,42.366277,-71.09169,7.216666666666667
2024-01-01 00:52:00,2024-01-01 01:12:29,42.36079296858265,-71.07118962337152,42.37207657915397,-71.08995433905875,20.483333333333334
2024-01-01 00:52:08,2024-01-01 01:12:42,42.36079296858265,-71.07118962337152,42.37207657915397,-71.08995433905875,20.566666666666666
2024-01-01 00:52:54,2024-01-01 01:06:38,42.36356498989399,-71.10044184048091,42.366621,-71.114214,13.733333333333333
2024-01-01 00:53:01,2024-01-01 00:58:37,42.3581,-71.093198,42.366277,-71.09169,5.6
2024-01-01 00:53:32,2024-01-01 01:47:50,42.3722168027866,-71.12188071012497,42.364474565180565,-71.12840831285212,54.3
2024-01-01 00:53:32,2024-01-01 01:09:08,42.372217,-71.121881,42.364475,-71.128408,15.600000000000001
2024-01-01 00:54:35,2024-01-01 01:08:47,42.372217,-71.121881,42.360274,-71.128525,14.2
2024-01-01 00:55:40,2024-01-01 01:04:40,42.3629016,-71.0915669,42.36544486137399,-71.08277142047882,9.0
2024-01-01 00:56:21,2024-01-01 01:22:08,42.316966,-71.104374,42.36599432867437,-71.09522221614498,25.783333333333335
2024-01-01 00:56:52,2024-01-01 01:13:35,42.36224178650923,-71.0831107199192,42.36041774637169,-71.05752243543975,16.71666666666667
2024-01-01 00:56:55,2024-01-01 01:04:50,42.3629016,-71.0915669,42.36544486137399,-71.08277142047882,7.916666666666668
2024-01-01 00:57:27,2024-01-01 01:05:24,42.36027370454934,-71.12852452327388,42.373268,-71.118579,7.950000000000001
2024-01-01 00:57:32,2024-01-01 01:07:35,42.365673,-71.064263,42.36955297756508,-71.08579014980933,10.05
2024-01-01 00:57:44,2024-01-01 01:05:54,42.36356498989399,-71.10044184048091,42.366621,-71.114214,8.166666666666668
2024-01-01 00:57:52,2024-01-01 01:15:30,42.363003781560096,-71.08974037706501,42.38004534693313,-71.0730457305908,17.633333333333333
2024-01-01 00:58:41,2024-01-01 01:08:43,42.373268,-71.118579,42.38536765218425,-71.13775670528412,10.033333333333333
2024-01-01 00:58:46,2024-01-01 01:04:17,42.363003781560096,-71.08974037706501,42.36955297756508,-71.08579014980933,5.516666666666667
2024-01-01 00:59:27,2024-01-01 01:08:56,42.372217,-71.121881,42.360274,-71.128525,9.483333333333333
2024-01-01 01:00:45,2024-01-01 01:09:06,42.36507,-71.1031,42.35766247889882,-71.1084133386612,8.350000000000001
2024-01-01 01:00:57,2024-01-01 01:09:04,42.36507,-71.1031,42.35766247889882,-71.1084133386612,8.116666666666667
2024-01-01 01:00:58,2024-01-01 01:09:17,42.36507,-71.1031,42.35766247889882,-71.1084133386612,8.316666666666668
2024-01-01 01:01:51,2024-01-01 01:06:45,42.36507,-71.1031,42.35957320109044,-71.10129475593567,4.9
2024-01-01 01:02:04,2024-01-01 01:13:38,42.387995,-71.119084,42.370803,-71.104412,11.566666666666666
2024-01-01 01:02:27,2024-01-01 01:13:12,42.387995,-71.119084,42.370803,-71.104412,10.75
2024-01-01 01:03:27,2024-01-01 01:19:27,42.36507,-71.1031,42.380287,-71.125107,16.000000000000004
2024-01-01 01:04:25,2024-01-01 01:15:11,42.37433925370521,-71.11966431146357,42.383709,-71.09983,10.766666666666667
2024-01-01 01:05:15,2024-01-01 01:11:46,42.373079797934935,-71.08634233665725,42.371141,-71.076198,6.516666666666667
2024-01-01 01:05:45,2024-01-01 01:11:26,42.373079797934935,-71.08634233665725,42.371141,-71.076198,5.683333333333334
2024-01-01 01:06:48,2024-01-01 01:15:35,42.36178043960605,-71.10809952020645,42.36304549626695,-71.08287078916874,8.783333333333333
2024-01-01 01:06:54,2024-01-01 01:15:36,42.36178043960605,-71.10809952020645,42.36304549626695,-71.08287078916874,8.7
2024-01-01 01:07:14,2024-01-01 01:16:02,42.373328798874056,-71.12098601080106,42.381650612901176,-71.13426981498378,8.8
2024-01-01 01:07:34,2024-01-01 01:16:51,42.373328798874056,-71.12098601080106,42.381650612901176,-71.13426981498378,9.283333333333333
2024-01-01 01:08:22,2024-01-01 01:17:38,42.36178043960605,-71.10809952020645,42.36860524248197,-71.09930185605663,9.266666666666667
2024-01-01 01:10:07,2024-01-01 01:24:01,42.35766247889882,-71.1084133386612,42.36125721646537,-71.06528744101524,13.9
2024-01-01 01:10:43,2024-01-01 01:27:16,42.36346469304347,-71.10057324171066,42.36426344063853,-71.1182756971175,16.55
2024-01-01 01:10:55,2024-01-01 01:17:39,42.395588,-71.142606,42.409354,-71.149065,6.733333333333333
2024-01-01 01:12:24,2024-01-01 01:30:37,42.373379,-71.111075,42.371141,-71.076198,18.216666666666665
2024-01-01 01:12:54,2024-01-01 01:19:17,42.35766247889882,-71.1084133386612,42.36507,-71.1031,6.383333333333334
2024-01-01 01:14:14,2024-01-01 01:21:18,42.35766247889882,-71.1084133386612,42.352261,-71.123831,7.066666666666666
2024-01-01 01:14:16,2024-01-01 01:39:09,42.37197678467975,-71.07200495972165,42.365673,-71.064263,24.883333333333333
2024-01-01 01:14:45,2024-01-01 01:37:50,42.348706,-71.097009,42.367074071490926,-71.07679277658461,23.083333333333332
2024-01-01 01:15:52,2024-01-01 01:37:47,42.348706,-71.097009,42.367074071490926,-71.07679277658461,21.916666666666668
2024-01-01 01:16:18,2024-01-01 01:24:49,42.351911,-71.123798,42.35560121327927,-71.10394477844238,8.516666666666667
2024-01-01 01:17:23,2024-01-01 01:44:46,42.363565,-71.100442,42.351146,-71.066289,27.383333333333333
2024-01-01 01:17:34,2024-01-01 01:44:56,42.363465,-71.100573,42.351146,-71.066289,27.366666666666667
2024-01-01 01:17:35,2024-01-01 01:21:18,42.39558845716709,-71.14260613918304,42.39790817368333,-71.14797130814623,3.716666666666667
2024-01-01 01:17:48,2024-01-01 01:21:17,42.39558845716709,-71.14260613918304,42.39790817368333,-71.14797130814623,3.4833333333333334
2024-01-01 01:17:51,2024-01-01 01:41:01,42.36125721646537,-71.06528744101524,42.38294430172271,-71.12449831038248,23.166666666666668
2024-01-01 01:18:31,2024-01-01 01:47:25,42.34465062887831,-71.09732501226972,42.373379,-71.111075,28.9
2024-01-01 01:18:57,2024-01-01 01:47:20,42.34465062887831,-71.09732501226972,42.373379,-71.111075,28.383333333333333
2024-01-01 01:20:18,2024-01-01 01:41:13,42.34734473177431,-71.1001680795016,42.373268,-71.118579,20.916666666666668
2024-01-01 01:21:22,2024-01-01 02:00:57,42.411709,-71.110444,42.38674802045056,-71.11901879310608,39.583333333333336
2024-01-01 01:21:59,2024-01-01 01:44:57,42.363465,-71.100573,42.351146,-71.066289,22.966666666666665
2024-01-01 01:22:09,2024-01-01 01:39:38,42.36507,-71.1031,42.36356498989399,-71.10044184048091,17.483333333333334
2024-01-01 01:22:31,2024-01-01 01:36:23,42.38674802045056,-71.11901879310608,42.36955297756508,-71.08579014980933,13.866666666666667
2024-01-01 01:22:41,2024-01-01 01:46:21,42.3615457081725,-71.13776206970215,42.37197725963389,-71.07585847383234,23.666666666666668
2024-01-01 01:23:40,2024-01-01 01:32:00,42.370803,-71.104412,42.35766247889882,-71.1084133386612,8.333333333333334
2024-01-01 01:24:34,2024-01-01 01:40:24,42.36507,-71.1031,42.363565,-71.100442,15.833333333333336
2024-01-01 01:25:03,2024-01-01 01:33:02,42.389456,-71.139019,42.3936,-71.143941,7.983333333333334
2024-01-01 01:26:50,2024-01-01 01:54:19,42.369239,-71.11687,42.338515,-71.074041,27.483333333333334
2024-01-01 01:26:55,2024-01-01 01:54:05,42.369239,-71.11687,42.338515,-71.074041,27.166666666666668
2024-01-01 01:27:24,2024-01-01 01:41:33,42.348706,-71.097009,42.36599432867437,-71.09522221614498,14.15
2024-01-01 01:28:52,2024-01-01 01:45:11,42.39407223665884,-71.11133694648743,42.37119727759414,-71.09759867191315,16.31666666666667
2024-01-01 01:29:24,2024-01-01 01:40:57,42.39407223665884,-71.11133694648743,42.392766,-71.129042,11.55
2024-01-01 01:29:32,2024-01-01 01:41:24,42.34924376955301,-71.09728209692548,42.36599432867437,-71.09522221614498,11.866666666666667
2024-01-01 01:35:28,2024-01-01 01:37:44,42.36412658996667,-71.0873863200095,42.366277,-71.09169,2.2666666666666666
2024-01-01 01:36:04,2024-01-01 01:48:36,42.37426713524931,-71.10026478767395,42.38567578752914,-71.11412136298895,12.533333333333333
2024-01-01 01:36:28,2024-01-01 01:54:04,42.36044135623124,-71.05043940246105,42.37207657915397,-71.08995433905875,17.6
2024-01-01 01:37:48,2024-01-01 01:56:22,42.373268,-71.118579,42.37207657915397,-71.08995433905875,18.566666666666666
2024-01-01 01:37:57,2024-01-01 01:56:46,42.373268,-71.118579,42.37207657915397,-71.08995433905875,18.816666666666666
2024-01-01 01:38:46,2024-01-01 01:53:42,42.362811,-71.056067,42.3581,-71.093198,14.933333333333334
2024-01-01 01:39:04,2024-01-01 01:59:01,42.34465062887831,-71.09732501226972,42.370803,-71.104412,19.95
2024-01-01 01:39:53,2024-01-01 01:45:27,42.36178043960605,-71.10809952020645,42.370803,-71.104412,5.566666666666666
2024-01-01 01:40:43,2024-01-01 01:51:10,42.36085937353302,-71.08551858007559,42.37197678467975,-71.07200495972165,10.45
2024-01-01 01:41:20,2024-01-01 02:08:20,42.35892,-71.057629,42.37250864997261,-71.11305356025696,27.0
2024-01-01 01:41:26,2024-01-01 02:09:04,42.35892,-71.057629,42.37250864997261,-71.11305356025696,27.633333333333333
2024-01-01 01:41:30,2024-01-01 02:08:05,42.35892,-71.057629,42.37250864997261,-71.11305356025696,26.583333333333332
2024-01-01 01:41:35,2024-01-01 02:08:08,42.35892,-71.057629,42.37250864997261,-71.11305356025696,26.55
2024-01-01 01:41:53,2024-01-01 01:48:42,42.36769018024484,-71.07116281986237,42.37207657915397,-71.08995433905875,6.816666666666666
2024-01-01 01:41:54,2024-01-01 01:48:39,42.36769018024484,-71.07116281986237,42.37207657915397,-71.08995433905875,6.75
2024-01-01 01:47:34,2024-01-01 02:25:11,42.373328798874056,-71.12098601080106,42.365260317694485,-71.18573324459247,37.61666666666667
2024-01-01 01:48:44,2024-01-01 02:26:12,42.373328798874056,-71.12098601080106,42.365260317694485,-71.18573324459247,37.46666666666667
2024-01-01 01:48:54,2024-01-01 02:09:45,42.386844,-71.09812,42.36178043960605,-71.10809952020645,20.85
2024-01-01 01:52:59,2024-01-01 02:19:12,42.398444,-71.107833,42.36356498989399,-71.10044184048091,26.216666666666665
2024-01-01 01:54:53,2024-01-01 02:08:14,42.36054174140606,-71.08669817447662,42.33329254719182,-71.10124647617339,13.35
2024-01-01 01:55:11,2024-01-01 02:07:38,42.36544486137399,-71.08277142047882,42.370803,-71.104412,12.45
2024-01-01 01:58:14,2024-01-01 02:03:13,42.37250864997261,-71.11305356025696,42.366621,-71.114214,4.983333333333333
2024-01-01 02:00:40,2024-01-01 02:30:29,42.366426,-71.105495,42.364664,-71.175694,29.816666666666666
2024-01-01 02:03:32,2024-01-01 02:18:48,42.362811,-71.056067,42.36860524248197,-71.09930185605663,15.26666666666667
2024-01-01 02:05:28,2024-01-01 02:11:46,42.36507,-71.1031,42.36860524248197,-71.09930185605663,6.3
2024-01-01 02:05:50,2024-01-01 02:19:08,42.34740620525209,-71.08678414955648,42.372969,-71.094445,13.3
2024-01-01 02:06:19,2024-01-01 02:17:46,42.34740620525209,-71.08678414955648,42.36860524248197,-71.09930185605663,11.45
2024-01-01 02:10:26,2024-01-01 02:30:57,42.34924376955301,-71.09728209692548,42.37207657915397,-71.08995433905875,20.516666666666666
2024-01-01 02:11:24,2024-01-01 02:17:00,42.36356498989399,-71.10044184048091,42.37426713524931,-71.10026478767395,5.6
2024-01-01 02:11:59,2024-01-01 02:23:31,42.3581,-71.093198,42.37119727759414,-71.09759867191315,11.533333333333333
2024-01-01 02:12:41,2024-01-01 02:36:39,42.33462893055976,-71.10407917767589,42.373379,-71.111075,23.966666666666665
2024-01-01 02:15:35,2024-01-01 02:25:22,42.373329,-71.120986,42.375002,-71.148716,9.783333333333333
2024-01-01 02:16:26,2024-01-01 02:22:14,42.365673,-71.064263,42.369885,-71.069957,5.8
2024-01-01 02:16:34,2024-01-01 02:22:10,42.365673,-71.064263,42.369885,-71.069957,5.6
2024-01-01 02:16:35,2024-01-01 02:26:26,42.38674802045056,-71.11901879310608,42.383709,-71.09983,9.85
2024-01-01 02:16:47,2024-01-01 02:26:37,42.38674802045056,-71.11901879310608,42.383709,-71.09983,9.833333333333334
2024-01-01 02:17:38,2024-01-01 02:26:43,42.35775309465199,-71.10393404960632,42.36544486137399,-71.08277142047882,9.083333333333334
2024-01-01 02:18:59,2024-01-01 02:23:42,42.371141,-71.076198,42.373079797934935,-71.08634233665725,4.716666666666667
2024-01-01 02:18:59,2024-01-01 02:31:43,42.379011,-71.119945,42.37207657915397,-71.08995433905875,12.733333333333333
2024-01-01 02:19:17,2024-01-01 02:47:52,42.34474224772802,-71.07648162175792,42.366621,-71.114214,28.583333333333332
2024-01-01 02:19:43,2024-01-01 02:47:53,42.344742,-71.076482,42.366621,-71.114214,28.166666666666668
2024-01-01 02:23:35,2024-01-01 03:11:07,42.37207657915397,-71.08995433905875,42.32176525723952,-71.10984160567114,47.53333333333333
2024-01-01 02:24:50,2024-01-01 03:02:25,42.35766247889882,-71.1084133386612,42.397828,-71.130516,37.583333333333336
2024-01-01 02:30:23,2024-01-01 03:03:04,42.391116619,-71.122460365,42.36762048745005,-71.1565663665533,32.68333333333334
2024-01-01 02:30:50,2024-01-01 02:39:28,42.37119727759414,-71.09759867191315,42.377945,-71.116865,8.633333333333333
2024-01-01 02:34:08,2024-01-01 02:42:33,42.36178043960605,-71.10809952020645,42.37964789967527,-71.09540475672475,8.416666666666668
2024-01-01 02:39:50,2024-01-01 02:48:21,42.36356015842989,-71.08216792345047,42.35766247889882,-71.1084133386612,8.516666666666667
2024-01-01 02:40:43,2024-01-01 03:07:52,42.36356498989399,-71.10044184048091,42.316966,-71.104374,27.15
2024-01-01 02:41:40,2024-01-01 02:58:11,42.36346469304347,-71.10057324171066,42.38674802045056,-71.11901879310608,16.51666666666667
2024-01-01 02:48:51,2024-01-01 02:58:34,42.37964789967527,-71.09540475672475,42.36507,-71.1031,9.716666666666667
2024-01-01 02:48:52,2024-01-01 02:58:21,42.37964789967527,-71.09540475672475,42.36507,-71.1031,9.483333333333333
2024-01-01 02:50:15,2024-01-01 03:01:34,42.3783288,-71.119950414,42.40935395518158,-71.14906518727366,11.316666666666666
2024-01-01 02:51:05,2024-01-01 03:21:27,42.36473898691789,-71.05934903025626,42.36599432867437,-71.09522221614498,30.366666666666667
2024-01-01 02:51:12,2024-01-01 03:21:23,42.36473898691789,-71.05934903025626,42.36599432867437,-71.09522221614498,30.183333333333334
2024-01-01 02:53:34,2024-01-01 03:09:08,42.35668334969929,-71.06166645884514,42.37197725963389,-71.07585847383234,15.566666666666668
2024-01-01 02:56:53,2024-01-01 03:09:24,42.356683,-71.061666,42.371977,-71.075858,12.516666666666667
2024-01-01 02:57:00,2024-01-01 03:09:35,42.385676,-71.114121,42.371197,-71.097599,12.583333333333334
2024-01-01 02:57:39,2024-01-01 03:09:36,42.385676,-71.114121,42.371197,-71.097599,11.95
2024-01-01 03:08:49,2024-01-01 03:25:47,42.387995,-71.119084,42.353334,-71.137313,16.96666666666667
2024-01-01 03:19:22,2024-01-01 03:27:48,42.377866983,-71.116809726,42.36346469304347,-71.10057324171066,8.433333333333334
2024-01-01 03:23:47,2024-01-01 03:30:05,42.373329,-71.120986,42.368952,-71.109988,6.3
2024-01-01 03:24:52,2024-01-01 03:30:26,42.373329,-71.120986,42.368952,-71.109988,5.566666666666666
2024-01-01 03:25:36,2024-01-01 03:46:02,42.39936816059618,-71.11111521723615,42.37207657915397,-71.08995433905875,20.433333333333334
2024-01-01 03:39:55,2024-01-01 03:53:30,42.35154734791375,-71.12126246094704,42.36346469304347,-71.10057324171066,13.583333333333334
2024-01-01 03:54:00,2024-01-01 03:55:22,42.36507,-71.1031,42.36346469304347,-71.10057324171066,1.3666666666666667
2024-01-01 03:54:13,2024-01-01 04:00:23,42.363409042,-71.100506783,42.37964789967527,-71.09540475672475,6.166666666666667
2024-01-01 03:56:56,2024-01-01 04:21:08,42.36346469304347,-71.10057324171066,42.37927324600841,-71.10341902831351,24.2
2024-01-01 03:58:03,2024-01-01 04:01:55,42.366621,-71.114214,42.37250864997261,-71.11305356025696,3.866666666666667
2024-01-01 03:58:36,2024-01-01 04:03:19,42.364475,-71.128408,42.372217,-71.121881,4.716666666666667
2024-01-01 04:04:06,2024-01-01 04:36:48,42.36507,-71.1031,42.34740620525209,-71.08678414955648,32.7
2024-01-01 04:05:44,2024-01-01 04:10:07,42.36054174140606,-71.08669817447662,42.36550728505653,-71.0801375997653,4.383333333333334
2024-01-01 05:08:33,2024-01-01 05:33:07,42.411709,-71.110444,42.373328798874056,-71.12098601080106,24.566666666666666
2024-01-01 05:10:23,2024-01-01 05:14:49,42.38736953747185,-71.12761001482795,42.38674802045056,-71.11901879310608,4.433333333333334
2024-01-01 05:10:54,2024-01-01 05:41:40,42.39558845716709,-71.14260613918304,42.36895180540729,-71.10998779535294,30.76666666666667
2024-01-01 05:21:49,2024-01-01 05:38:23,42.392397,-71.150583,42.38737,-71.12761,16.56666666666667
2024-01-01 05:41:32,2024-01-01 05:57:04,42.35294569782581,-71.05656400803126,42.366277,-71.09169,15.533333333333335
2024-01-01 05:53:31,2024-01-01 05:59:01,42.372969,-71.094445,42.36346469304347,-71.10057324171066,5.5
2024-01-01 06:05:16,2024-01-01 06:18:28,42.36356498989399,-71.10044184048091,42.338629,-71.1065,13.2
2024-01-01 06:10:14,2024-01-01 06:25:05,42.373328798874056,-71.12098601080106,42.386844,-71.09812,14.85
2024-01-01 06:11:10,2024-01-01 06:19:43,42.35096144421219,-71.07782810926437,42.36135837662249,-71.09670273977825,8.55
2024-01-01 06:18:23,2024-01-01 06:23:43,42.363003781560096,-71.08974037706501,42.36550728505653,-71.0801375997653,5.333333333333333
2024-01-01 06:29:35,2024-01-01 06:39:47,42.36079296858265,-71.07118962337152,42.36903566594827,-71.08630959910442,10.2
2024-01-01 06:51:42,2024-01-01 07:11:39,42.366621,-71.114214,42.3374174845973,-71.10286116600037,19.95
2024-01-01 06:51:47,2024-01-01 07:05:20,42.366621,-71.114214,42.36903566594827,-71.08630959910442,13.55
2024-01-01 06:52:27,2024-01-01 06:54:09,42.3636929,-71.0875672,42.36608797388682,-71.08633603909765,1.7
2024-01-01 06:53:18,2024-01-01 07:00:15,42.373328798874056,-71.12098601080106,42.38674802045056,-71.11901879310608,6.95
2024-01-01 06:53:58,2024-01-01 07:20:10,42.34922469338298,-71.13275302578586,42.373268,-71.118579,26.2
2024-01-01 06:56:21,2024-01-01 06:57:53,42.36412658996667,-71.0873863200095,42.36608797388682,-71.08633603909765,1.5333333333333334
2024-01-01 06:58:10,2024-01-01 07:01:09,42.36608797388682,-71.08633603909765,42.3624278429124,-71.08495473861694,2.9833333333333334
2024-01-01 06:59:43,2024-01-01 07:17:54,42.35560121327927,-71.10394477844238,42.34135615767354,-71.08336953450817,18.183333333333334
2024-01-01 06:59:46,2024-01-01 07:09:06,42.40449,-71.123413,42.387995,-71.119084,9.333333333333334
2024-01-01 07:02:20,2024-01-01 07:19:31,42.364825964,-71.103120565,42.36135837662249,-71.09670273977825,17.183333333333334
2024-01-01 07:09:23,2024-01-01 07:21:42,42.36608797388682,-71.08633603909765,42.369885,-71.069957,12.316666666666666
2024-01-01 07:11:28,2024-01-01 07:22:27,42.366277,-71.09169,42.368019,-71.1242,10.983333333333333
2024-01-01 07:16:19,2024-01-01 07:28:31,42.37426713524931,-71.10026478767395,42.36079296858265,-71.07118962337152,12.2
2024-01-01 07:25:21,2024-01-01 07:45:40,42.369885,-71.069957,42.378338,-71.048927,20.316666666666666
2024-01-01 07:31:05,2024-01-01 07:46:36,42.34740620525209,-71.08678414955648,42.36769018024484,-71.07116281986237,15.51666666666667
2024-01-01 07:37:18,2024-01-01 07:50:27,42.36955297756508,-71.08579014980933,42.34942609892521,-71.06209959843909,13.15
